NAME_OBL,NAME_RAY,NAME_LAT,KOATUU_OBL,KOATUU_RAY,KOATUU,longitude,latitude
Luhanska,Novoaidarskyi,Dubove,4400000000,4423100000,4423180702,38.949,48.877
Luhanska,Popasnianskyi,Loskutivka,4400000000,4423800000,4423857502,38.410,48.804
Luhanska,Novoaidarskyi,Mykhailivka,4400000000,4423100000,4423180704,39.050,48.925
Luhanska,Stanychno-Luhanskyi,Mykhailivka,4400000000,4424800000,4424886002,39.269,48.872
Luhanska,Kreminskyi,Klymivka,4400000000,4421600000,4421681302,38.443,49.252
Luhanska,Troitskyi,Klynuvatka,4400000000,4425400000,4425488004,38.253,49.805
Luhanska,Troitskyi,Mykhailivka,4400000000,4425400000,4425487004,38.439,49.703
Luhanska,Antratsytivskyi,Yehorivka,4400000000,4420300000,4420381103,39.196,47.980
Luhanska,Svativskyi,Komsomolskyi,4400000000,4424000000,4424085503,38.339,49.425
Luhanska,Slovianoserbskyi,Kryvorizhzhia,4400000000,4424500000,4424555401,38.842,48.551
Luhanska,Kreminskyi,Kuzmyne,4400000000,4421600000,4421610102,38.145,49.005
Luhanska,Antratsytivskyi,Kurhan,4400000000,4420300000,4420383304,38.987,48.178
Luhanska,Popasnianskyi,Lysychanskyi,4400000000,4423800000,4423857201,38.362,48.920
Luhanska,Antratsytivskyi,Klunykove,4400000000,4420300000,4420381104,39.323,47.890
Luhanska,Novoaidarskyi,Kovpaky,4400000000,4423100000,4423188503,39.018,49.092
Luhanska,Troitskyi,Kozaryk,4400000000,4425400000,4425487506,38.274,49.844
Luhanska,Milovskyi,Blahodatne,4400000000,4422800000,4422884402,40.059,49.590
Luhanska,Sverdlovskyi,Bobrykivka,4400000000,4424200000,4424287702,39.721,48.132
Luhanska,Troitskyi,Bohorodytske,4400000000,4425400000,4425484502,38.121,49.725
Luhanska,Lutuhynskyi,Bokove,4400000000,4422200000,4422283302,39.428,48.233
Luhanska,Bilokurakynskyi,Hrytsaivka,4400000000,4420900000,4420982302,38.608,49.437
Luhanska,Troitskyi,Davydivka,4400000000,4425400000,4425484503,38.188,49.796
Luhanska,Sverdlovskyi,Darivka,4400000000,4424200000,4424286603,39.427,47.979
Luhanska,Lutuhynskyi,Lisne,4400000000,4422200000,4422281307,39.213,48.354
Luhanska,Milovskyi,Kyrnosove,4400000000,4422800000,4422883603,39.967,49.217
Luhanska,Bilokurakynskyi,Klymivka,4400000000,4420900000,4420981002,38.935,49.645
Luhanska,Starobilskyi,Berezove,4400000000,4425100000,4425181503,39.144,49.398
Luhanska,Popasnianskyi,Bila Hora,4400000000,4423800000,4423857501,38.513,48.839
Luhanska,Krasnodonskyi,Bilenke,4400000000,4421400000,4421487702,39.898,48.354
Luhanska,Perevalskyi,Utkyne,4400000000,4423600000,4423656703,38.790,48.322
Luhanska,Sverdlovskyi,Utkyne,4400000000,4424200000,4424284405,39.597,48.040
Luhanska,Lutuhynskyi,Ushakivka,4400000000,4422200000,4422282206,39.029,48.398
Luhanska,Markivskyi,Fartukivka,4400000000,4422500000,4422586606,39.456,49.549
Luhanska,Troitskyi,Fedosiivka,4400000000,4425400000,4425485507,38.440,49.869
Luhanska,Starobilskyi,Fedchyne,4400000000,4425100000,4425183509,38.772,49.108
Luhanska,Novopskovskyi,Khvorostiane,4400000000,4423300000,4423384706,39.056,49.515
Luhanska,Kreminskyi,Chervona Dibrova,4400000000,4421600000,4421610104,38.107,48.997
Luhanska,Markivskyi,Sychivka,4400000000,4422500000,4422585502,39.591,49.440
Luhanska,Markivskyi,Skorodna,4400000000,4422500000,4422586604,39.489,49.493
Luhanska,Troitskyi,Kashkarne,4400000000,4425400000,4425483203,38.111,49.860
Luhanska,Stanychno-Luhanskyi,Blahovishchenka,4400000000,4424800000,4424885303,40.020,48.902
Luhanska,Starobilskyi,Balakyrivka,4400000000,4425100000,4425182002,38.923,49.348
Luhanska,Troitskyi,Baranycheve,4400000000,4425400000,4425480502,38.119,49.749
Luhanska,Krasnodonskyi,Batyr,4400000000,4421400000,4421482202,39.701,48.171
Luhanska,Rovenkivska,Hrybuvakha,4400000000,4412300000,4412391002,39.328,47.982
Luhanska,Briankivska,Hannivka,4400000000,4410500000,4410545200,38.548,48.483
Luhanska,Slovianoserbskyi,Novohryhorivka,4400000000,4424500000,4424584002,38.892,48.641
Luhanska,Rovenkivska,Novodarivka,4400000000,4412300000,4412391003,39.380,47.965
Luhanska,Slovianoserbskyi,Novodachne,4400000000,4424500000,4424555904,39.012,48.590
Luhanska,Krasnodonskyi,Andriivka,4400000000,4421400000,4421485502,39.494,48.354
Luhanska,Svativskyi,Andriivka,4400000000,4424000000,4424087002,38.380,49.417
Luhanska,Troitskyi,Anoshkyne,4400000000,4425400000,4425487502,38.193,49.838
Luhanska,Perevalskyi,Polove,4400000000,4423600000,4423684406,38.436,48.441
Luhanska,Svativskyi,Barykyne,4400000000,4424000000,4424084002,38.396,49.291
Luhanska,Novopskovskyi,Lysohorivka,4400000000,4423300000,4423382002,38.940,49.437
Luhanska,Starobilskyi,Proizhdzhe,4400000000,4425100000,4425182004,38.978,49.391
Luhanska,Novopskovskyi,Bulavynivka,4400000000,4423300000,4423385902,38.971,49.417
Luhanska,Rovenkivska,Hirnyk,4400000000,4412300000,4412345700,39.192,48.067
Luhanska,Bilovodskyi,Uzlissia,4400000000,4420600000,4420689203,39.784,49.176
Luhanska,Rovenkivska,Ulianivka,4400000000,4412300000,4412391005,39.377,48.009
Luhanska,Popasnianskyi,Ustynivka,4400000000,4423800000,4423857505,38.565,48.823
Luhanska,Bilovodskyi,Novospasivka,4400000000,4420600000,4420689202,39.786,49.265
Luhanska,Lutuhynskyi,Novofedorivka,4400000000,4422200000,4422281309,39.309,48.356
Luhanska,Slovianoserbskyi,Tsvitni Pisky,4400000000,4424500000,4424581112,39.275,48.665
Luhanska,Slovianoserbskyi,Shyshkove,4400000000,4424500000,4424583913,39.227,48.642
Luhanska,Bilovodskyi,Horodnie,4400000000,4420600000,4420684403,39.590,49.163
Luhanska,Svativskyi,Serhiivka,4400000000,4424000000,4424086506,37.962,49.361
Luhanska,Stanychno-Luhanskyi,Serednoteple,4400000000,4424800000,4424883504,39.364,48.809
Luhanska,Stanychno-Luhanskyi,Syze,4400000000,4424800000,4424880505,39.630,48.601
Luhanska,Novopskovskyi,Synelnykove,4400000000,4423300000,4423388205,38.793,49.726
Luhanska,Troitskyi,Syrotyne,4400000000,4425400000,4425482002,38.292,50.050
Luhanska,Stanychno-Luhanskyi,Lobacheve,4400000000,4424800000,4424884003,39.500,48.556
Luhanska,Sievierodonetska,Voronove,4400000000,4412900000,4412945300,38.572,48.898
Luhanska,Briankivska,Hlybokyi,4400000000,4410500000,4410545900,38.587,48.475
Luhanska,Kirovska,Tavrychanske,4400000000,4411000000,4411045703,38.693,48.629
Luhanska,Sievierodonetska,Bobrove,4400000000,4412900000,4412945201,38.644,48.811
Luhanska,Bilokurakynskyi,Rudove,4400000000,4420900000,4420985503,38.629,49.627
Luhanska,Slovianoserbskyi,Sabivka,4400000000,4424500000,4424582208,39.143,48.581
Luhanska,Starobilskyi,Orlivka,4400000000,4425100000,4425183505,38.728,49.084
Luhanska,Bilokurakynskyi,Osykove,4400000000,4420900000,4420988006,38.637,49.748
Luhanska,Sievierodonetska,Oskolonivka,4400000000,4412900000,4412945203,38.660,48.853
Luhanska,Svativskyi,Zhovtneve,4400000000,4424000000,4424082005,37.952,49.413
Luhanska,Svativskyi,Kulykivka,4400000000,4424000000,4424055401,38.194,49.674
Luhanska,Troitskyi,Luhove,4400000000,4425400000,4425485007,38.567,49.875
Luhanska,Sverdlovskyi,Liubyme,4400000000,4424200000,4424286605,39.464,47.875
Luhanska,Bilokurakynskyi,Liashkivka,4400000000,4420900000,4420981003,38.894,49.687
Luhanska,Sievierodonetska,Synetskyi,4400000000,4412900000,4412990005,38.408,48.949
Luhanska,Sievierodonetska,Pavlohrad,4400000000,4412900000,4412990003,38.452,48.925
Luhanska,Sievierodonetska,Metolkine,4400000000,4412900000,4412945600,38.554,48.929
Luhanska,Novoaidarskyi,Trudove,4400000000,4423100000,4423188506,39.019,49.068
Luhanska,Troitskyi,Trudrodytelske,4400000000,4425400000,4425484004,38.610,49.853
Luhanska,Starobilskyi,Senkove,4400000000,4425100000,4425187002,39.252,49.150
Luhanska,Milovskyi,Shelestivka,4400000000,4422800000,4422883306,39.919,49.497
Luhanska,Luhanska,Teplychne,4400000000,4410100000,4410160303,39.229,48.586
Luhanska,Bilovodskyi,Ternove,4400000000,4420600000,4420688803,39.420,49.087
Luhanska,Krasnodonskyi,Ternove,4400000000,4421400000,4421489309,39.411,48.453
Luhanska,Starobilskyi,Tetske,4400000000,4425100000,4425187003,39.192,49.137
Luhanska,Markivskyi,Rozsokhuvate,4400000000,4422500000,4422587703,39.635,49.545
Luhanska,Bilokurakynskyi,Romanivka,4400000000,4420900000,4420981008,38.934,49.670
Luhanska,Markivskyi,Rudivka,4400000000,4422500000,4422582202,39.578,49.632
Luhanska,Starobilskyi,Novoselivka,4400000000,4425100000,4425185502,38.887,49.258
Luhanska,Troitskyi,Karaichne,4400000000,4425400000,4425488003,38.285,49.800
Luhanska,Lutuhynskyi,Karla Libknekhta,4400000000,4422200000,4422281304,39.361,48.338
Luhanska,Svativskyi,Karmazynivka,4400000000,4424000000,4424081502,38.023,49.311
Luhanska,Stanychno-Luhanskyi,Makarove,4400000000,4424800000,4424880504,39.517,48.679
Luhanska,Novopskovskyi,Makartetyne,4400000000,4423300000,4423384703,38.929,49.579
Luhanska,Lutuhynskyi,Makedonivka,4400000000,4422200000,4422283303,39.295,48.234
Luhanska,Svativskyi,Oleksandrivka,4400000000,4424000000,4424055403,38.180,49.640
Luhanska,Milovskyi,Kalmykivka,4400000000,4422800000,4422886602,39.858,49.270
Luhanska,Troitskyi,Krasnohryhorivka,4400000000,4425400000,4425487002,38.417,49.678
Luhanska,Bilovodskyi,Kreidiane,4400000000,4420600000,4420688903,39.662,49.299
Luhanska,Markivskyi,Kreidiane,4400000000,4422500000,4422588806,39.328,49.453
Luhanska,Popasnianskyi,Shypylivka,4400000000,4423800000,4423855303,38.273,48.968
Luhanska,Lutuhynskyi,Shovkova Protoka,4400000000,4422200000,4422284406,39.256,48.303
Luhanska,Bilokurakynskyi,Shovkunivka,4400000000,4420900000,4420983403,38.571,49.543
Luhanska,Sievierodonetska,Lisna Dacha,4400000000,4412900000,4412990001,38.490,48.923
Luhanska,Slovianoserbskyi,Yasnodolsk,4400000000,4424500000,4424585511,38.770,48.585
Luhanska,Perevalskyi,Bairachky,4400000000,4423600000,4423655300,38.600,48.391
Luhanska,Krasnolutska,Verhulivske,4400000000,4411600000,4411670903,38.828,48.323
Luhanska,Popasnianskyi,Katerynivka,4400000000,4423800000,4423881102,38.508,48.673
Luhanska,Popasnianskyi,Zolotarivka,4400000000,4423800000,4423855302,38.273,48.877
Luhanska,Stanychno-Luhanskyi,Zolotarivka,4400000000,4424800000,4424886504,39.792,48.906
Luhanska,Milovskyi,Zorynivka,4400000000,4422800000,4422883302,40.022,49.471
Luhanska,Krasnodonskyi,Ivanivka,4400000000,4421400000,4421483003,39.757,48.504
Luhanska,Svativskyi,Ivanivka,4400000000,4424000000,4424084003,38.356,49.314
Luhanska,Bilokurakynskyi,Lubianka,4400000000,4420900000,4420981503,38.766,49.474
Luhanska,Kreminskyi,Zalyman,4400000000,4421600000,4421655401,38.178,49.243
Luhanska,Novopskovskyi,Zalisne,4400000000,4423300000,4423382802,39.131,49.848
Luhanska,Slovianoserbskyi,Zamostia,4400000000,4424500000,4424555902,39.069,48.572
Luhanska,Svativskyi,Kalynivka,4400000000,4424000000,4424082503,38.049,49.489
Luhanska,Stanychno-Luhanskyi,Krepy,4400000000,4424800000,4424885503,39.505,48.931
Luhanska,Svativskyi,Kryvoshyivka,4400000000,4424000000,4424082504,38.000,49.500
Luhanska,Starobilskyi,Zaporizke,4400000000,4425100000,4425186502,38.961,49.314
Luhanska,Milovskyi,Zarichne,4400000000,4422800000,4422885504,39.953,49.337
Luhanska,Slovianoserbskyi,Zarichne,4400000000,4424500000,4424581404,38.733,48.618
Luhanska,Starobilskyi,Orikhove,4400000000,4425100000,4425180604,39.172,49.238
Luhanska,Krasnodonska,Svitlychne,4400000000,4411400000,4411446201,39.571,48.285
Luhanska,Troitskyi,Poltavske,4400000000,4425400000,4425481506,38.499,49.954
Luhanska,Novoaidarskyi,Popasne,4400000000,4423100000,4423185602,38.846,49.002
Luhanska,Bilokurakynskyi,Popivka,4400000000,4420900000,4420985502,38.583,49.611
Luhanska,Svativskyi,Popivka,4400000000,4424000000,4424081507,38.075,49.360
Luhanska,Bilokurakynskyi,Kalynivske,4400000000,4420900000,4420986902,38.831,49.383
Luhanska,Troitskyi,Kalinine,4400000000,4425400000,4425481002,38.402,49.948
Donetska,Dobropilskyi,Virivka,1400000000,1422000000,1422055502,36.992,48.481
Donetska,Novoazovskyi,Vitava,1400000000,1423600000,1423687703,38.148,47.268
Donetska,Krasnoarmiiskyi,Vovkove,1400000000,1422700000,1422784502,37.080,48.230
Donetska,Krasnolymanskyi,Kalenyky,1400000000,1423000000,1423082004,37.918,48.845
Donetska,Artemivskyi,Kalynivka,1400000000,1420900000,1420985202,38.321,48.342
Donetska,Kostiantynivskyi,Kalynove,1400000000,1422400000,1422485504,37.648,48.296
Donetska,Volnovaskyi,Viktorivka,1400000000,1421500000,1421584003,37.810,47.636
Donetska,Dobropilskyi,Viktorivka,1400000000,1422000000,1422055501,36.957,48.531
Donetska,Dobropilskyi,Vilne,1400000000,1422000000,1422085005,37.224,48.473
Donetska,Velykonovosilkivskyi,Vilne Pole,1400000000,1421200000,1421286603,36.687,47.876
Donetska,Krasnoarmiiskyi,Vozdvyzhenka,1400000000,1422700000,1422783603,37.518,48.305
Donetska,Marinskyi,Voznesenka,1400000000,1423300000,1423385403,37.256,48.062
Donetska,Starobeshivskyi,Voznesenka,1400000000,1424500000,1424580503,38.043,47.768
Donetska,Volodarskyi,Kalchynivka,1400000000,1421700000,1421785003,37.140,47.356
Donetska,Krasnoarmiiskyi,Kalynove,1400000000,1422700000,1422783407,37.441,48.139
Donetska,Shakhtarska,Vinnytske,1400000000,1415300000,1415346403,38.451,48.095
Donetska,Khartsyzka,Vodobud,1400000000,1415000000,1415070501,38.222,48.024
Donetska,Volodarskyi,Vodiane,1400000000,1421700000,1421781602,37.678,47.295
Donetska,Marinskyi,Vodiane,1400000000,1423300000,1423387403,37.311,47.825
Donetska,Dobropilskyi,Kamianka,1400000000,1422000000,1422088804,36.849,48.370
Donetska,Starobeshivskyi,Kamianka,1400000000,1424500000,1424581202,37.909,47.797
Donetska,Starobeshivskyi,Kamianka,1400000000,1424500000,1424583509,38.179,47.579
Donetska,Dzerzhynska,Valentynivka,1400000000,1411200000,1411246501,37.761,48.313
Donetska,Makiivska,Vasylivka,1400000000,1413500000,1413567801,37.967,48.182
Donetska,Artemivskyi,Vyimka,1400000000,1420900000,1420980505,38.147,48.805
Donetska,Amvrosiivskyi,Vyselky,1400000000,1420600000,1420688202,38.656,47.699
Donetska,Amvrosiivskyi,Zhukova Balka,1400000000,1420600000,1420682003,38.400,47.798
Donetska,Shakhtarskyi,Zaroshchenske,1400000000,1425200000,1425287802,38.453,47.991
Donetska,Shakhtarskyi,Zakharchenko,1400000000,1425200000,1425287803,38.412,47.964
Donetska,Shakhtarskyi,Zachativka,1400000000,1425200000,1425287804,38.379,48.030
Donetska,Starobeshivskyi,Hlynka,1400000000,1424500000,1424581804,38.250,47.555
Donetska,Kostiantynivskyi,Hnativka,1400000000,1422400000,1422485502,37.661,48.336
Donetska,Krasnoarmiiskyi,Hnativka,1400000000,1422700000,1422782802,37.211,48.262
Donetska,Artemivskyi,Klishchiivka,1400000000,1420900000,1420985505,37.960,48.530
Donetska,Oleksandrivskyi,Dmytrokolyne,1400000000,1420300000,1420381003,36.974,48.687
Donetska,Velykonovosilkivskyi,Dniproenerhiia,1400000000,1421200000,1421282403,36.803,47.921
Donetska,Makiivska,Monakhove,1400000000,1413500000,1413591507,38.116,48.151
Donetska,Volodarskyi,Truzhenka,1400000000,1421700000,1421784403,37.226,47.382
Donetska,Marinskyi,Hannivka,1400000000,1423300000,1423388503,37.261,47.907
Donetska,Velykonovosilkivskyi,Heorhiivka,1400000000,1421200000,1421283602,36.897,47.658
Donetska,Starobeshivskyi,Berestove,1400000000,1424500000,1424581802,38.332,47.587
Donetska,Artemivskyi,Berkhivka,1400000000,1420900000,1420985504,37.965,48.646
Donetska,Novoazovskyi,Bessarabka,1400000000,1423600000,1423687702,38.108,47.266
Donetska,Telmanivskyi,Bila Kamianka,1400000000,1424800000,1424887102,37.859,47.542
Donetska,Shakhtarska,Dubove,1400000000,1415300000,1415346001,38.415,47.994
Donetska,Amvrosiivskyi,Zhytenko,1400000000,1420600000,1420681502,38.688,47.799
Donetska,Krasnoarmiiskyi,Zavitne,1400000000,1422700000,1422783405,37.430,48.175
Donetska,Velykonovosilkivskyi,Odradne,1400000000,1421200000,1421284603,36.859,47.975
Donetska,Velykonovosilkivskyi,Zelenyi Hai,1400000000,1421200000,1421281802,36.651,48.070
Donetska,Marinskyi,Heorhiivka,1400000000,1423300000,1423385002,37.440,47.962
Donetska,Marinskyi,Hihant,1400000000,1423300000,1423381502,37.157,47.928
Donetska,Slovianskyi,Hlyboka Makatykha,1400000000,1424200000,1424282405,37.550,48.901
Donetska,Marinskyi,Antonivka,1400000000,1423300000,1423383502,37.358,47.881
Donetska,Dobropilskyi,Artema,1400000000,1422000000,1422084402,36.999,48.423
Donetska,Yasynuvatskyi,Arkhanhelske,1400000000,1425500000,1425587303,37.642,48.267
Donetska,Artemivskyi,Hryhorivka,1400000000,1420900000,1420983903,37.859,48.639
Donetska,Krasnoarmiiskyi,Yevhenivka,1400000000,1422700000,1422781604,37.534,48.234
Donetska,Starobeshivskyi,Kalinina,1400000000,1424500000,1424582402,37.997,47.841
Donetska,Yasynuvatskyi,Kamianka,1400000000,1425500000,1425582103,37.785,48.173
Donetska,Amvrosiivskyi,Katerynivka,1400000000,1420600000,1420688204,38.752,47.690
Donetska,Volodarskyi,Katerynivka,1400000000,1421700000,1421784402,37.247,47.439
Donetska,Volodarskyi,Novoromanivka,1400000000,1421700000,1421785506,37.177,47.221
Donetska,Artemivskyi,Bilohorivka,1400000000,1420900000,1420989903,38.216,48.734
Donetska,Starobeshivskyi,Andriivka,1400000000,1424500000,1424583502,38.089,47.658
Donetska,Marinskyi,Zhelanne Druhe,1400000000,1423300000,1423383003,37.415,48.057
Donetska,Marinskyi,Zhelanne Pershe,1400000000,1423300000,1423383002,37.425,48.075
Donetska,Krasnoarmiiskyi,Zhovte,1400000000,1422700000,1422784002,37.148,48.186
Donetska,Krasnoarmiiskyi,Zhuravka,1400000000,1422700000,1422755301,37.367,48.226
Donetska,Artemivskyi,Hryhorivka,1400000000,1420900000,1420989202,38.185,48.926
Donetska,Telmanivskyi,Hryhorivka,1400000000,1424800000,1424882902,37.895,47.407
Donetska,Marinskyi,Dolynivka,1400000000,1423300000,1423381102,37.414,48.097
Donetska,Shakhtarskyi,Dubivka,1400000000,1425200000,1425283402,38.208,47.999
Donetska,Amvrosiivskyi,Novopetrivske,1400000000,1420600000,1420680407,38.813,47.848
Donetska,Volnovaskyi,Molodizhne,1400000000,1421500000,1421557102,37.721,47.825
Donetska,Kostiantynivskyi,Molocharka,1400000000,1422400000,1422484103,37.710,48.559
Donetska,Makiivska,Velyke Orikhove,1400000000,1413500000,1413566200,38.131,48.087
Donetska,Yasynuvatskyi,Keramik,1400000000,1425500000,1425555600,37.684,48.253
Donetska,Kostiantynivskyi,Berezivka,1400000000,1422400000,1422485802,37.508,48.347
Donetska,Krasnoarmiiskyi,Berestky,1400000000,1422700000,1422782302,37.260,48.012
Donetska,Krasnolymanskyi,Torske,1400000000,1423000000,1423055701,37.954,49.024
Donetska,Novoazovskyi,Leninske,1400000000,1423600000,1423686805,37.852,47.143
Donetska,Amvrosiivskyi,Novopetrivske,1400000000,1420600000,1420682007,38.410,47.876
Donetska,Velykonovosilkivskyi,Novopil,1400000000,1421200000,1421281402,36.624,47.808
Donetska,Yasynuvatskyi,Novopokrovske,1400000000,1425500000,1425583204,37.570,48.205
Donetska,Oleksandrivskyi,Novopoltavka,1400000000,1420300000,1420355109,36.861,48.692
Donetska,Dzerzhynska,Druzhba,1400000000,1411200000,1411245305,37.919,48.409
Donetska,Dobropilskyi,Toretske,1400000000,1422000000,1422087706,37.366,48.498
Donetska,Khartsyzka,Tretiaky,1400000000,1415000000,1415070803,38.209,47.911
Donetska,Artemivskyi,Trypillia,1400000000,1420900000,1420982005,38.268,48.673
Donetska,Krasnoarmiiskyi,Troitske,1400000000,1422700000,1422786507,36.944,48.105
Donetska,Krasnoarmiiskyi,Lenine,1400000000,1422700000,1422756301,36.935,48.241
Donetska,Amvrosiivskyi,Leninske,1400000000,1420600000,1420686003,38.443,47.759
Donetska,Krasnoarmiiskyi,Leninske,1400000000,1422700000,1422785003,37.233,48.163
Donetska,Telmanivskyi,Tavrycheske,1400000000,1424800000,1424882907,37.863,47.329
Donetska,Shakhtarskyi,Tarany,1400000000,1425200000,1425288205,38.781,47.889
Donetska,Volnovaskyi,Tarasivka,1400000000,1421500000,1421586403,37.650,47.550
Donetska,Shakhtarskyi,Kruhlyk,1400000000,1425200000,1425285604,38.561,48.261
Donetska,Krasnoarmiiskyi,Krutyi Yar,1400000000,1422700000,1422755303,37.337,48.233
Donetska,Volodarskyi,Ksenivka,1400000000,1421700000,1421785503,37.184,47.267
Donetska,Novoazovskyi,Kuznetsi,1400000000,1423600000,1423686007,38.318,47.277
Donetska,Artemivskyi,Kuzmynivka,1400000000,1420900000,1420983502,38.069,48.797
Donetska,Slovianskyi,Pryshyb,1400000000,1424200000,1424284602,37.647,49.023
Donetska,Krasnoarmiiskyi,Prohres,1400000000,1422700000,1422781608,37.493,48.243
Donetska,Krasnoarmiiskyi,Promin,1400000000,1422700000,1422755306,37.318,48.269
Donetska,Krasnoarmiiskyi,Myrne,1400000000,1422700000,1422788303,37.426,48.336
Donetska,Yasynuvatskyi,Umanske,1400000000,1425500000,1425584307,37.561,48.153
Donetska,Krasnoarmiiskyi,Sukhetske,1400000000,1422700000,1422785705,37.222,48.377
Donetska,Krasnoarmiiskyi,Sukhyi Yar,1400000000,1422700000,1422782809,37.277,48.234
Donetska,Oleksandrivskyi,Novopavlivka,1400000000,1420300000,1420387505,37.044,48.578
Donetska,Volnovaskyi,Novopavlivka,1400000000,1421500000,1421510102,37.445,47.561
Donetska,Kostiantynivskyi,Novopavlivka,1400000000,1422400000,1422486005,37.419,48.519
Donetska,Marinskyi,Sukhi Yaly,1400000000,1423300000,1423381506,37.122,47.945
Donetska,Slovianskyi,Pershomarivka,1400000000,1424200000,1424283505,37.704,48.734
Donetska,Kostiantynivskyi,Petrivka,1400000000,1422400000,1422486009,37.451,48.565
Donetska,Slovianskyi,Vasiutynske,1400000000,1424200000,1424283502,37.727,48.714
Donetska,Volnovaskyi,Shevchenko,1400000000,1421500000,1421581602,37.150,47.728
Donetska,Kostiantynivskyi,Yablunivka,1400000000,1422400000,1422480503,37.622,48.421
Donetska,Oleksandrivskyi,Yakovlivka,1400000000,1420300000,1420388003,37.248,48.704
Donetska,Yasynuvatskyi,Yakovlivka,1400000000,1425500000,1425587607,37.824,48.087
Donetska,Velykonovosilkivskyi,Yalynske,1400000000,1421200000,1421283604,36.935,47.641
Donetska,Velykonovosilkivskyi,Yalta,1400000000,1421200000,1421282408,36.751,48.045
Donetska,Krasnolymanskyi,Yampolivka,1400000000,1423000000,1423085407,37.959,49.072
Donetska,Shakhtarskyi,Stizhkove,1400000000,1425200000,1425286707,38.495,48.109
Donetska,Volodarskyi,Kremenivka,1400000000,1421700000,1421783304,37.478,47.336
Donetska,Marinskyi,Kreminna Balka,1400000000,1423300000,1423385405,37.287,48.072
Donetska,Amvrosiivskyi,Verbivka,1400000000,1420600000,1420684002,38.136,47.971
Donetska,Shakhtarskyi,Verkhnii Kut,1400000000,1425200000,1425282302,39.041,47.948
Donetska,Krasnoarmiiskyi,Novopavlivka,1400000000,1422700000,1422782806,37.219,48.248
Donetska,Shakhtarskyi,Novopelahiivka,1400000000,1425200000,1425283404,38.207,47.987
Donetska,Velykonovosilkivskyi,Pryvilne,1400000000,1421200000,1421286607,36.713,47.871
Donetska,Starobeshivskyi,Prydorozhnie,1400000000,1424500000,1424582409,37.968,47.852
Donetska,Starobeshivskyi,Chumaky,1400000000,1424500000,1424580509,38.113,47.788
Donetska,Oleksandrivskyi,Shavrove,1400000000,1420300000,1420385505,37.194,48.741
Donetska,Telmanivskyi,Samsonove,1400000000,1424800000,1424881905,38.160,47.292
Donetska,Artemivskyi,Sanzharivka,1400000000,1420900000,1420986003,38.426,48.437
Donetska,Shakhtarskyi,Saurivka,1400000000,1425200000,1425288204,38.755,47.903
Donetska,Krasnoarmiiskyi,Svyrydonivka,1400000000,1422700000,1422781609,37.444,48.283
Donetska,Novoazovskyi,Vedenske,1400000000,1423600000,1423681102,37.951,47.198
Donetska,Amvrosiivskyi,Velyke Mishkove,1400000000,1420600000,1420682002,38.559,47.873
Donetska,Shakhtarskyi,Shaposhnykove,1400000000,1425200000,1425280503,38.455,47.961
Donetska,Yenakiivska,Shevchenko,1400000000,1412000000,1412046807,38.091,48.173
Donetska,Makiivska,Shevchenko,1400000000,1413500000,1413569803,38.084,47.990
Donetska,Velykonovosilkivskyi,Shevchenko,1400000000,1421200000,1421280204,37.153,48.019
Donetska,Marinskyi,Oleksandropil,1400000000,1423300000,1423383004,37.393,48.013
Donetska,Yasynuvatskyi,Opytne,1400000000,1425500000,1425587606,37.722,48.096
Donetska,Marinskyi,Ostrivske,1400000000,1423300000,1423310601,37.345,48.001
Donetska,Donetska,Pavlohradske,1400000000,1410100000,1410167601,37.949,47.863
Donetska,Artemivskyi,Spirne,1400000000,1420900000,1420980508,38.249,48.809
Donetska,Horlivska,Stavky,1400000000,1410600000,1410691005,37.925,48.252
Donetska,Velykonovosilkivskyi,Rozlyv,1400000000,1421200000,1421282702,37.000,47.972
Donetska,Artemivskyi,Rozsadky,1400000000,1420900000,1420955405,38.353,48.432
Donetska,Shakhtarskyi,Rozsypne,1400000000,1425200000,1425282308,38.875,47.984
Donetska,Kostiantynivskyi,Romanivka,1400000000,1422400000,1422485505,37.719,48.366
Donetska,Marinskyi,Romanivka,1400000000,1423300000,1423382503,37.288,47.899
Donetska,Dobropilskyi,Rubizhne,1400000000,1422000000,1422081105,37.196,48.511
Donetska,Amvrosiivskyi,Pavlivske,1400000000,1420600000,1420686006,38.349,47.698
Donetska,Slovianskyi,Sydorove,1400000000,1424200000,1424284603,37.602,48.987
Donetska,Yenakiivska,Verkhnia Krynka,1400000000,1412000000,1412046801,38.134,48.177
Donetska,Dobropilskyi,Zelene,1400000000,1422000000,1422084405,36.848,48.468
Donetska,Krasnoarmiiskyi,Zelene,1400000000,1422700000,1422782804,37.194,48.214
Donetska,Velykonovosilkivskyi,Skudne,1400000000,1421200000,1421282409,36.798,47.909
Donetska,Yasynuvatskyi,Skuchne,1400000000,1425500000,1425583205,37.494,48.161
Donetska,Velykonovosilkivskyi,Slovianka,1400000000,1421200000,1421280203,37.129,48.069
Donetska,Yasynuvatskyi,Sokil,1400000000,1425500000,1425587309,37.553,48.233
Donetska,Artemivskyi,Bondarne,1400000000,1420900000,1420981002,37.933,48.744
Donetska,Oleksandrivskyi,Buzynivka,1400000000,1420300000,1420384403,36.756,48.632
Donetska,Pershotravnevyi,Buriakova Balka,1400000000,1423900000,1423984403,37.398,46.976
